"SbjID","Condition","RunNo","TrialNo","TrialNo_modi","CondNo","Sender","Receiver","Context","Sender_Act","Computer_Pos","Arrow_Pos","Sender_Payoff","Sender_Payoff_Disp_Left","Sender_Payoff_Disp_Right","Sender_Kept","Sender_Bribe","Decision","Button","DT","Adv_Pos","Opt_Pos","Sender_Payoff_Final","Receiver_Payoff_Final","You_Payoff_Final","ITI","Zerotime","SessionStartTime","Info_Onset","Decision_Onset","Response_Onset","ITI_Onset","Warning_Onset","sender_inappro","sender_lie","you_conf","you_inappro","SbjID_fMRI","Age","Gender","Education","Major","Handedness","Scanning_date","Scanning_time","Gun_selected","Charity_selected","Task_selected","Run_selected","Trial_selected","Trial_self_selected","Trial_charity_selected","Task1_payoff_sbj","Task1_payoff_sender","Task1_payoff_receiver","Task2_payoff_sbj","Task2_payoff_charity","Task2_payoff_gun","Payoff_showup","Payoff_final","Mach_total","Mach_M","Mach_T","Mach_V","JSS_total","JSS_beneficiary","JSS_observer","JSS_perpetrator","JSS_victim","DonaPref_total"
6,"dyad_honesty",1,37,37,3,"J.Q.","C.Z.","dyad","honesty","right","right",80,20,80,24,56,"accept","right",1558,2,2,24,20,56,5000,1083,19873,340147,341668,343226,343758,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,38,38,1,"X.J.","G.R.","solo","honesty","left","left",96,96,4,10,86,"accept","right",2596,1,2,10,4,86,4000,1083,19873,348773,350294,352890,353420,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,39,39,4,"A.W.","D.G.","dyad","lie","right","left",80,80,20,40,40,"accept","right",1337,1,2,40,20,40,5000,1083,19873,357432,358953,360290,360825,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,40,40,4,"J.X.","H.Z.","dyad","lie","right","left",80,80,20,48,32,"accept","right",1592,1,2,48,20,32,4000,1083,19873,365840,367362,368954,369485,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,41,41,1,"E.M.","Z.L.","solo","honesty","right","right",88,12,88,70,18,"reject","left",1352,2,2,0,12,0,5500,1083,19873,373497,375018,376370,376907,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,42,42,3,"L.B.","H.O.","dyad","honesty","left","left",88,88,12,44,44,"accept","right",1281,1,2,44,12,44,7000,1083,19873,382423,383944,385225,385750,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,43,43,4,"N.K.","Q.R.","dyad","lie","right","left",96,96,4,10,86,"accept","right",2653,1,2,10,4,86,6000,1083,19873,392771,394292,396945,397468,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",1,44,44,2,"B.Z.","D.Y.","solo","lie","right","left",88,88,12,53,35,"accept","right",1458,1,2,53,12,35,6000,1083,19873,403486,405007,406465,406997,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,45,45,3,"N.M.","C.B.","dyad","honesty","right","right",56,44,56,45,11,"accept","right",2857,2,2,45,44,11,7000,1083,19873,413015,414536,417393,417929,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",1,46,46,2,"H.A.","K.X.","solo","lie","right","left",96,96,4,29,67,"accept","right",1808,1,2,29,4,67,5000,1083,19873,424950,426472,428280,428812,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,47,47,1,"K.F.","Q.L.","solo","honesty","right","right",88,12,88,79,9,"reject","left",1228,2,2,0,12,0,4500,1083,19873,433827,435348,436576,437103,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,48,48,3,"D.L.","B.O.","dyad","honesty","right","right",72,28,72,36,36,"accept","right",1054,2,2,36,28,36,7000,1083,19873,441617,443138,444192,444726,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,49,49,1,"F.G.","W.T.","solo","honesty","right","right",96,4,96,86,10,"reject","left",1244,2,2,0,4,0,5500,1083,19873,451747,453268,454512,455040,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,50,50,4,"A.Z.","A.F.","dyad","lie","left","right",72,28,72,50,22,"accept","right",2890,2,2,50,28,22,6000,1083,19873,460557,462078,464968,465505,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,51,51,1,"J.A.","Z.W.","solo","honesty","right","right",80,20,80,40,40,"accept","right",1099,2,2,40,20,40,4500,1083,19873,471523,473044,474143,474666,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,52,52,1,"K.K.","P.O.","solo","honesty","right","right",72,28,72,29,43,"accept","right",1323,2,2,29,28,43,3000,1083,19873,479179,480700,482023,482556,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",1,53,53,2,"X.X.","A.G.","solo","lie","left","right",88,12,88,62,26,"accept","right",2073,2,2,62,12,26,4000,1083,19873,485565,487086,489159,489694,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,54,54,3,"J.Y.","T.C.","dyad","honesty","left","left",96,96,4,67,29,"accept","right",2076,1,2,67,4,29,4500,1083,19873,493706,495227,497303,497835,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,55,55,4,"M.L.","B.D.","dyad","lie","right","left",88,88,12,26,62,"accept","right",1545,1,2,26,12,62,5000,1083,19873,502348,503870,505415,505943,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,56,56,1,"J.Z.","D.F.","solo","honesty","left","left",80,80,20,48,32,"accept","right",1135,1,2,48,20,32,6000,1083,19873,510958,512479,513614,514150,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,57,57,1,"S.M.","F.F.","solo","honesty","left","left",64,64,36,51,13,"reject","left",2980,1,2,0,36,0,6500,1083,19873,520168,521690,524670,525200,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,58,58,3,"K.Z.","F.M.","dyad","honesty","right","right",64,36,64,38,26,"accept","right",2293,2,2,38,36,26,6500,1083,19873,531720,533241,535534,536066,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,59,59,4,"B.F.","P.H.","dyad","lie","right","left",96,96,4,19,77,"accept","right",2419,1,2,19,4,77,3000,1083,19873,542585,544107,546526,547049,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,60,60,4,"Z.X.","F.W.","dyad","lie","left","right",80,20,80,72,8,"reject","left",1675,2,2,0,80,0,6000,1083,19873,550058,551579,553254,553786,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,61,61,4,"J.W.","M.Q.","dyad","lie","right","left",64,64,36,51,13,"reject","left",1776,1,2,0,64,0,6500,1083,19873,559804,561325,563101,563632,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,62,62,4,"H.F.","B.K.","dyad","lie","right","left",96,96,4,38,58,"accept","right",2085,1,2,38,4,58,7000,1083,19873,570151,571672,573757,574280,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,63,63,3,"Y.F.","N.B.","dyad","honesty","right","right",72,28,72,65,7,"reject","left",1791,2,2,0,28,0,3500,1083,19873,581301,582822,584613,585146,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,64,64,1,"J.P.","X.D.","solo","honesty","left","left",96,96,4,48,48,"accept","right",1171,1,2,48,4,48,5000,1083,19873,588657,590178,591349,591883,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",1,65,65,2,"B.B.","B.J.","solo","lie","left","right",96,4,96,67,29,"accept","right",2217,2,2,67,4,29,3500,1083,19873,596898,598419,600636,601161,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",1,66,66,4,"J.Q.","P.Z.","dyad","lie","left","right",96,4,96,48,48,"accept","right",860,2,2,48,4,48,3500,1083,19873,604671,606192,607052,607580,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,67,67,3,"R.S.","H.G.","dyad","honesty","left","left",96,96,4,58,38,"accept","right",1745,1,2,58,4,38,7000,1083,19873,611090,612611,614356,614885,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,68,68,1,"M.F.","L.D.","solo","honesty","right","right",96,4,96,19,77,"accept","right",2129,2,2,19,4,77,4000,1083,19873,621906,623427,625556,626085,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,69,69,3,"B.H.","F.T","dyad","honesty","right","right",88,12,88,35,53,"accept","right",1514,2,2,35,12,53,3000,1083,19873,630097,631618,633132,633658,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,70,70,1,"L.S.","J.K.","solo","honesty","left","left",88,88,12,26,62,"accept","right",1479,1,2,26,12,62,5500,1083,19873,636667,638188,639667,640194,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",1,71,71,1,"Y.Q.","B.N.","solo","honesty","left","left",72,72,28,58,14,"reject","left",2691,1,2,0,28,0,4000,1083,19873,645710,647232,649923,650458,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",1,72,72,3,"N.G.","G.L.","dyad","honesty","right","right",64,36,64,58,6,"reject","left",2260,2,2,0,36,0,6000,1083,19873,654470,655991,658251,658783,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,1,1,4,"H.L.","K.T.","dyad","lie","left","right",64,36,64,58,6,"reject","left",1450,2,2,0,64,0,5500,1083,18903,28916,30437,31887,32410,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,2,2,2,"Y.Y.","Q.F.","solo","lie","right","left",96,96,4,10,86,"accept","right",1311,1,2,10,4,86,4500,1083,18903,37927,39448,40759,41287,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,3,3,1,"C.C.","W.Z.","solo","honesty","right","right",64,36,64,58,6,"reject","left",1406,2,2,0,36,0,4000,1083,18903,45800,47321,48727,49260,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,4,4,4,"D.Q.","T.Y.","dyad","lie","right","left",80,80,20,56,24,"accept","right",2661,1,2,56,20,24,5000,1083,18903,53272,54794,57455,57987,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,5,5,2,"W.R.","G.F.","solo","lie","left","right",72,28,72,50,22,"accept","right",2092,2,2,50,28,22,6500,1083,18903,63002,64523,66615,67147,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,6,6,1,"R.K.","K.N.","solo","honesty","right","right",56,44,56,50,6,"reject","left",1314,2,2,0,44,0,6500,1083,18903,73667,75188,76502,77027,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,7,7,1,"M.S.","W.L.","solo","honesty","right","right",64,36,64,38,26,"accept","right",1291,2,2,38,36,26,4000,1083,18903,83546,85067,86358,86890,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,8,8,4,"J.T.","E.T","dyad","lie","left","right",96,4,96,67,29,"accept","right",1967,2,2,67,4,29,3000,1083,18903,90902,92423,94390,94914,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,9,9,2,"B.C.","G.M.","solo","lie","right","left",80,80,20,32,48,"accept","right",1738,1,2,32,20,48,6000,1083,18903,97923,99444,101182,101717,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,10,10,2,"J.C.","H.R.","solo","lie","right","left",96,96,4,48,48,"accept","right",1046,1,2,48,4,48,6000,1083,18903,107735,109256,110302,110828,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,11,11,4,"W.N.","G.G.","dyad","lie","right","left",88,88,12,35,53,"accept","right",1118,1,2,35,12,53,4000,1083,18903,116846,118367,119485,120022,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,12,12,1,"K.C.","H.M.","solo","honesty","right","right",88,12,88,44,44,"accept","right",826,2,2,44,12,44,6000,1083,18903,124034,125555,126381,126909,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",2,13,13,3,"Y.K.","L.R.","dyad","honesty","left","left",64,64,36,51,13,"reject","left",3437,1,2,0,36,0,5000,1083,18903,132927,134448,137885,138410,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,14,14,4,"H.N.","S.N.","dyad","lie","right","left",56,56,44,50,6,"reject","left",1730,1,2,0,56,0,4500,1083,18903,143425,144947,146677,147203,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",2,15,15,3,"C.R.","D.C.","dyad","honesty","right","right",96,4,96,10,86,"accept","right",1775,2,2,10,4,86,6500,1083,18903,151717,153238,155013,155545,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,16,16,4,"D.N.","F.A.","dyad","lie","left","right",80,20,80,24,56,"accept","right",1130,2,2,24,20,56,6000,1083,18903,162064,163586,164716,165241,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,17,17,4,"Q.Z.","H.L.","dyad","lie","left","right",96,4,96,58,38,"accept","right",2120,2,2,58,4,38,3500,1083,18903,171259,172780,174900,175438,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,18,18,2,"B.S.","N.O.","solo","lie","left","right",88,12,88,79,9,"reject","left",1743,2,2,0,88,0,4500,1083,18903,178948,180469,182212,182743,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",2,19,19,3,"G.K.","N.D","dyad","honesty","right","right",80,20,80,32,48,"accept","right",1418,2,2,32,20,48,3000,1083,18903,187256,188778,190196,190733,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",2,20,20,3,"J.Y.","H.T","dyad","honesty","right","right",80,20,80,72,8,"reject","left",1707,2,2,0,20,0,6000,1083,18903,193742,195264,196971,197504,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,21,21,2,"Z.Z.","A.R.","solo","lie","right","left",96,96,4,86,10,"reject","left",2104,1,2,0,96,0,6000,1083,18903,203522,205043,207147,207684,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,22,22,2,"J.C.","Z.K.","solo","lie","left","right",88,12,88,26,62,"accept","right",1628,2,2,26,12,62,4000,1083,18903,213702,215223,216851,217380,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,23,23,2,"P.K.","E.B.","solo","lie","left","right",72,28,72,29,43,"accept","right",1442,2,2,29,28,43,7000,1083,18903,221392,222913,224355,224886,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,24,24,1,"B.T","N.Z.","solo","honesty","right","right",72,28,72,65,7,"reject","left",1327,2,2,0,28,0,7000,1083,18903,231907,233428,234755,235283,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",2,25,25,3,"D.B.","J.K.","dyad","honesty","left","left",72,72,28,29,43,"accept","right",2233,1,2,29,28,43,6500,1083,18903,242304,243825,246058,246584,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,26,26,1,"K.M.","J.H.","solo","honesty","left","left",96,96,4,67,29,"accept","right",2266,1,2,67,4,29,5000,1083,18903,253103,254624,256890,257416,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_lie",2,27,27,4,"K.D.","F.L.","dyad","lie","left","right",72,28,72,65,7,"reject","left",1074,2,2,0,72,0,3000,1083,18903,262431,263952,265026,265557,-999,30,70,20,40,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,28,28,2,"F.O.","R.C.","solo","lie","right","left",72,72,28,43,29,"accept","right",1923,1,2,43,28,29,5500,1083,18903,268566,270087,272010,272545,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_honesty",2,29,29,1,"J.O.","H.C.","solo","honesty","left","left",88,88,12,62,26,"accept","right",2308,1,2,62,12,26,7000,1083,18903,278061,279582,281890,282424,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"solo_lie",2,30,30,2,"E.L.","N.C.","solo","lie","left","right",88,12,88,18,70,"accept","right",1955,2,2,18,12,70,6500,1083,18903,289445,290966,292921,293457,-999,20,60,20,30,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
6,"dyad_honesty",2,31,31,3,"C.A.","S.H.","dyad","honesty","right","right",72,28,72,43,29,"accept","right",1991,2,2,43,28,29,4500,1083,18903,299977,301498,303489,304022,-999,0,0,0,0,11007,23,"F","Master","EducationTech","R","06.11.2017","9:00 - 10:30","SCI","FAA","Task1","Run1",10,-999,-999,0,0,96,-999,-999,-999,80,80,49,6,22,21,121,30,31,31,29,2
